"Markettype","Trdwnt","Ndaytrd","Wnshrtrdtl","Wnvaltrdtl","Wretmdeq","Wretmdos","Wretmdtl","Wnstkcal","Wmvosd","Wmvttl"
"1","2017-24","5","68900244017","798952817954.00","0.008085","-0.010121","-0.008590","1223","23770817360.510","28491323462.480"
"8","2017-24","5","130951262","859651857.98","0.010726","0.007506","0.006285","42","86796468.660","99627292.700"
"16","2017-24","5","18147124993","300561159192.56","0.016995","0.011195","0.012693","587","2630462454.490","4508828588.350"
"4","2017-24","5","62703652860","802202469433.50","0.012134","0.003768","0.003271","1212","11349309787.320","15849733835.810"
"2","2017-25","5","109127921","116592428.00","-0.001862","0.001313","-0.001827","51","14322694.450","17389481.970"
"1","2017-25","5","75786820359","876502221885.00","-0.005130","0.015353","0.012548","1230","24176931515.550","28882314749.610"
"8","2017-25","5","128382646","863438839.66","0.010277","0.012318","0.012209","42","87552413.950","100530416.230"
"16","2017-25","5","18428186515","294866763633.30","-0.018198","-0.009198","-0.012938","596","2638902690.210","4504656415.550"
"4","2017-25","5","66479790543","852398956333.99","-0.008218","0.012645","0.007955","1213","11507425851.670","16000594811.730"
"2","2017-26","5","103881599","116868938.00","0.014011","0.018535","0.019848","49","14147992.190","17293989.010"
"1","2017-26","5","71747832622","819672113583.00","0.018950","0.012588","0.012470","1224","24338225612.720","29159987847.350"
"8","2017-26","5","131247110","913679844.70","0.019957","0.017890","0.017239","42","88973740.150","102118427.410"
"16","2017-26","5","14918815730","238987144439.58","0.010303","0.008424","0.008601","598","2680248079.560","4551404922.270"
"4","2017-26","5","63556900078","823160952529.63","0.017020","0.017515","0.017578","1216","11721446536.630","16281638419.790"
"2","2017-27","5","126239709","128017022.00","0.023631","0.028004","0.033037","51","14663065.070","17986027.730"
"1","2017-27","5","78097947283","894865050535.00","0.024609","0.008532","0.010138","1226","24632933407.250","29493935983.250"
"8","2017-27","5","108060909","727320606.37","0.006433","0.004882","0.002720","42","89304696.520","102292856.040"
"16","2017-27","5","17395098355","301197460803.62","0.035334","0.019281","0.024841","600","2756477717.210","4667844092.580"
"4","2017-27","5","70823248372","908974038462.44","0.022613","0.007252","0.008274","1218","11825054023.140","16443466970.330"
"2","2017-28","5","136137204","142151868.00","0.000197","0.003670","0.002929","51","14619546.720","17941386.370"
"1","2017-28","5","92773516350","1014288924552.00","-0.017990","0.015481","0.009777","1226","24831814726.780","29562133977.660"
"8","2017-28","5","144664744","945971476.98","0.006143","0.009073","0.008205","42","89946191.660","102960906.730"
"16","2017-28","5","16729985870","286830502947.56","-0.054547","-0.049037","-0.053790","606","2638132546.130","4462098512.360"
"4","2017-28","5","75379181189","927322248610.13","-0.023224","-0.008581","-0.011421","1223","11757158387.960","16260807660.980"
"2","2017-29","5","188017366","180450943.00","-0.003191","0.015392","0.018526","51","14611760.730","18013511.190"
"1","2017-29","5","116548053007","1207435974826.00","-0.016489","0.011788","0.006647","1233","25117083270.150","29755149624.250"
"8","2017-29","5","165464098","1153348835.76","-0.001325","0.004785","-0.001577","42","90300358.120","102722236.380"
"16","2017-29","5","16735462412","257012130689.60","-0.070656","-0.049774","-0.052055","604","2473907783.680","4179994773.000"
"4","2017-29","5","84884675939","987230936792.57","-0.026884","-0.007069","-0.011467","1222","11676487226.910","16039358753.930"
"2","2017-30","5","166207368","158560749.00","0.026724","0.017274","0.018997","51","14820428.120","18311984.930"
"1","2017-30","5","106122302754","1132428940017.00","0.014611","0.005415","0.005769","1236","25334834943.190","30048349553.160"
"8","2017-30","5","129421784","840975983.00","0.007283","0.004287","0.003988","42","90477654.490","102922106.390"
"16","2017-30","5","19420647505","294302800245.08","0.039286","0.035134","0.035475","605","2560556115.840","4325973028.640"
"4","2017-30","5","83223086158","970835176902.84","0.017980","0.007433","0.008189","1218","11786222159.270","16159528983.800"
"2","2017-31","5","181170881","171832309.00","0.003045","0.001197","-0.002885","50","14594156.610","18015976.270"
"1","2017-31","5","125733629680","1317324822083.00","0.002666","0.004058","0.003449","1242","25501777328.510","30190183596.720"
"8","2017-31","5","150841841","971732325.03","0.004276","-0.003212","0.001423","42","90097952.970","102979514.540"
"16","2017-31","5","20521605551","313815346461.43","-0.006405","-0.008517","-0.007467","618","2584652504.810","4368468954.540"
"4","2017-31","5","97419761876","1122956770624.85","-0.000580","-0.004058","-0.005052","1223","11793709754.780","16160327616.640"
"2","2017-32","5","160896270","155467692.00","-0.007562","-0.007432","-0.007979","50","14485683.830","17872216.570"
"1","2017-32","5","122085347803","1243268298077.00","-0.013612","-0.016959","-0.016908","1246","25065578384.920","29657227405.570"
"8","2017-32","5","189949179","1111056653.26","-0.012971","-0.011630","-0.011579","42","89008076.070","101667115.350"
"16","2017-32","5","20258223376","312425625600.84","0.000237","0.005742","0.005017","624","2615487328.270","4398523623.080"
"4","2017-32","5","87385832534","986204928322.42","-0.012952","-0.013868","-0.012722","1226","11595260461.730","15938119941.190"
"2","2017-33","5","162638379","154120299.00","0.020890","0.018366","0.017592","51","14964813.220","18399542.480"
"1","2017-33","5","94261549450","1060312067526.00","0.033092","0.018433","0.019866","1252","25591791864.820","30269887175.330"
"8","2017-33","5","103415911","678928791.14","0.009649","0.009069","0.009635","43","90421787.160","103253465.240"
"16","2017-33","5","25934002773","411584525912.72","0.056002","0.047344","0.049913","624","2743161036.040","4615024933.800"
"4","2017-33","5","77138770397","950185654331.38","0.035091","0.029308","0.031325","1233","11971665964.920","16484043737.880"
"2","2017-34","5","146529398","147531703.00","-0.001214","0.004763","0.008609","51","15036092.220","18557957.220"
"1","2017-34","5","92033580781","1049377906161.00","0.009624","0.021719","0.020843","1261","26342752938.410","31111080865.630"
"8","2017-34","5","91632901","601937296.07","-0.023603","-0.014453","-0.026733","47","92306030.940","107974529.470"
"16","2017-34","5","19862375797","334400990354.58","0.015897","0.000372","0.006422","628","2762084131.360","4673129093.900"
"4","2017-34","5","68666103445","859813251858.43","0.004933","0.005031","0.004278","1239","12042443530.980","16555087605.880"
"2","2017-35","5","233524617","253580859.00","0.013809","0.017434","0.024755","51","15298233.220","19017370.480"
"1","2017-35","5","123841140540","1435043659094.00","0.033312","0.006557","0.011787","1269","26969633070.390","31939919744.760"
"8","2017-35","5","158977192","1002470124.39","-0.002992","-0.002812","-0.003877","46","91781565.160","107291259.510"
"16","2017-35","5","23438439994","426964957894.03","0.047470","0.033438","0.039856","632","2891638079.090","4898450512.390"
"4","2017-35","5","84219079468","1089683515767.62","0.025016","0.021597","0.022850","1236","12319318601.600","16953283219.400"
"2","2017-36","5","298250837","328803159.00","0.025145","0.030277","0.044801","51","15761427.780","19869374.860"
"1","2017-36","5","112961294072","1301009836146.00","0.002509","0.000019","-0.000245","1276","27024548928.160","31995600962.680"
"8","2017-36","5","166370636","1018666830.45","0.023235","0.010409","0.016295","46","92736977.650","109039615.360"
"16","2017-36","5","29649070250","538298415622.17","0.025125","0.018266","0.022471","637","2968964700.890","5045073301.200"
"4","2017-36","5","88969348577","1149835582626.19","0.011887","0.008116","0.007792","1241","12537470357.650","17204482767.540"
"2","2017-37","5","327693923","370693791.00","0.008718","-0.000866","-0.005463","51","15747766.850","19760807.640"
"1","2017-37","5","112426741800","1319891584608.00","0.007285","-0.003928","-0.002803","1280","26966085902.440","31952977948.270"
"8","2017-37","5","180820136","1285484180.23","0.012606","0.016981","0.015241","46","94311762.700","110701569.920"
"16","2017-37","5","25179003771","447319513225.22","0.001300","-0.001147","-0.000518","636","2971209533.720","4977510523.050"
"4","2017-37","5","95498334051","1267728881223.84","0.007987","0.010650","0.009332","1235","12620168261.940","17290965387.860"
"2","2017-38","5","202884587","236618993.00","0.001232","0.007359","0.013264","51","15863662.080","20022934.890"
"1","2017-38","5","94829988402","1111487995739.00","-0.000631","0.000909","0.000370","1286","26907304227.920","31927475550.590"
"8","2017-38","5","136552978","1000198916.37","-0.001571","0.003134","-0.000318","46","94607405.080","110666320.950"
"16","2017-38","5","22252941654","414661251512.08","0.017419","0.001792","0.006367","644","3003928136.850","5114187269.260"
"4","2017-38","5","83168546338","1093140544849.79","-0.002077","-0.001293","-0.001096","1253","12816829607.190","17538931183.540"
"2","2017-39","5","203817150","221166741.00","0.010052","0.010666","0.012776","51","16032870.960","20278763.220"
"1","2017-39","5","73760540453","886814486360.00","-0.002607","0.000512","-0.000503","1295","26954435295.150","31901784441.220"
"8","2017-39","5","176427268","1103686590.98","0.004432","0.009294","0.007061","46","95486722.070","111447792.810"
"16","2017-39","5","19379818143","381750791592.18","0.002205","0.000166","0.001842","649","3013731122.070","5148262257.420"
"4","2017-39","5","69027125313","893036143557.71","-0.002017","0.000296","0.000177","1258","12878449381.280","17605726688.970"
"2","2017-41","5","245219749","246988510.00","0.001320","-0.004247","-0.009986","51","15964770.070","20076244.800"
"1","2017-41","5","85194854835","1070890799071.00","0.024937","0.012037","0.013463","1295","27243748315.070","32284791324.980"
"8","2017-41","5","221905218","1506367996.29","0.011314","0.014347","0.009263","46","96856741.470","112480175.010"
"16","2017-41","5","24826401393","466649050009.90","0.031472","0.027626","0.027744","651","3129203011.050","5320652938.670"
"4","2017-41","5","80430529568","1048860162447.68","0.024069","0.025458","0.025482","1257","13232077334.750","18040022969.870"
"2","2017-42","5","221385060","231496656.00","-0.013472","-0.020021","-0.025464","51","15645130.680","19565003.350"
"1","2017-42","5","74037663160","920321894914.00","-0.022424","-0.000387","-0.003167","1299","27302272007.800","32249244470.580"
"8","2017-42","5","201560760","1388105923.59","-0.014514","-0.005858","-0.009277","46","96289302.990","111436651.990"
"16","2017-42","5","19655551243","362881493339.06","-0.037872","-0.032572","-0.031269","647","3016245417.020","5129913156.970"
"4","2017-42","5","70096104899","888000105286.41","-0.026965","-0.016688","-0.015101","1256","13014147901.450","17773857823.740"
"2","2017-43","5","165157546","189764864.00","0.001632","0.001388","0.002563","50","15536009.670","19484164.130"
"1","2017-43","5","74624924426","952702138204.00","0.010440","0.011520","0.011935","1302","27635053800.290","32698972604.620"
"8","2017-43","5","200675848","1464797629.95","-0.000342","0.011299","0.008207","46","97377352.260","112351309.390"
"16","2017-43","5","17034037024","330914467111.31","0.011149","0.007377","0.009427","651","3042819953.390","5190761804.750"
"4","2017-43","5","65932304302","869866723964.44","0.007577","0.016403","0.013935","1265","13309554375.970","18139056118.770"
"2","2017-44","5","197196610","209837035.00","-0.027699","-0.023953","-0.026740","50","15163867.680","18963144.780"
"1","2017-44","5","88002071064","1105742682702.00","-0.030344","-0.011747","-0.013097","1310","27319138995.120","32377349710.860"
"8","2017-44","5","231916679","1601781221.84","-0.010357","-0.007029","0.002084","46","96692846.570","112585469.850"
"16","2017-44","5","18010993722","361452881051.98","-0.031914","-0.035023","-0.026030","659","2957293926.500","5108903884.510"
"4","2017-44","5","72084571868","941917389942.57","-0.035943","-0.024155","-0.024096","1276","13012335260.070","17766088816.850"
"2","2017-45","5","181675172","188402332.00","0.017814","0.022985","0.026730","50","15512422.380","19470036.050"
"1","2017-45","5","87675486049","1148893739373.00","0.028107","0.016706","0.019306","1316","27929723087.920","33136927986.270"
"8","2017-45","5","222814991","1467952690.27","0.021558","0.026377","0.024065","45","98087454.970","114141647.340"
"16","2017-45","5","19128482152","395157906088.50","0.039487","0.035580","0.039243","667","3078589225.010","5331388250.690"
"4","2017-45","5","77916362850","1052597790329.21","0.027824","0.034368","0.032492","1276","13465008854.040","18353775213.940"
"2","2017-46","5","209835130","224846412.00","-0.034291","-0.030692","-0.032249","50","15036305.300","18842131.450"
"1","2017-46","5","97469793811","1307030234156.00","-0.052978","-0.007187","-0.014302","1319","27756586029.070","32680046615.630"
"8","2017-46","5","230517928","1615034632.33","-0.035500","-0.044636","-0.039747","45","93709195.400","109604780.050"
"16","2017-46","5","20775838725","415742885023.80","-0.070974","-0.057085","-0.057865","668","2885473523.150","5003637556.180"
"4","2017-46","5","81697587729","1135874644506.70","-0.053032","-0.034972","-0.038968","1278","13014308141.650","17645120507.270"
"2","2017-47","5","158729584","162463621.00","-0.006706","-0.000965","0.005914","50","15021788.130","18953580.980"
"1","2017-47","5","96021133793","1244302868773.00","-0.020467","-0.005380","-0.008459","1321","27617270533.260","32510243896.690"
"8","2017-47","5","201267430","1332922713.62","-0.019837","-0.021609","-0.020667","44","89390067.360","105043246.650"
"16","2017-47","5","17552734007","333222405606.24","-0.021930","-0.026622","-0.031649","667","2835774881.480","4884424770.590"
"4","2017-47","5","76030341314","1032824382630.24","-0.018933","-0.010675","-0.012391","1276","12882923671.090","17456320610.260"
